image_id,filename,sequence_id,species_code,split,num_objects
13661,sc6_12_img007.jpg,sc6_12,sc,train,10
13662,sc6_12_img008.jpg,sc6_12,sc,train,10
13663,sc6_12_img009.jpg,sc6_12,sc,train,10
13664,sc6_12_img010.jpg,sc6_12,sc,train,10
13665,sc6_12_img011.jpg,sc6_12,sc,train,10
13666,sc6_12_img012.jpg,sc6_12,sc,train,10
13667,sc6_12_img013.jpg,sc6_12,sc,train,10
13668,sc6_12_img014.jpg,sc6_12,sc,train,10
13669,sc6_12_img015.jpg,sc6_12,sc,train,10
13670,sc6_12_img016.jpg,sc6_12,sc,train,10
13671,sc6_12_img017.jpg,sc6_12,sc,train,10
13672,sc6_12_img018.jpg,sc6_12,sc,train,10
13673,sc6_12_img019.jpg,sc6_12,sc,train,10
13674,sc6_12_img020.jpg,sc6_12,sc,train,10
13675,sc6_12_img021.jpg,sc6_12,sc,train,10
13676,sc6_12_img022.jpg,sc6_12,sc,train,10
13677,sc6_12_img023.jpg,sc6_12,sc,train,10
13678,sc6_12_img024.jpg,sc6_12,sc,train,10
13679,sc6_12_img025.jpg,sc6_12,sc,train,10
13680,sc6_12_img026.jpg,sc6_12,sc,train,10
13681,sc6_12_img027.jpg,sc6_12,sc,train,10
13682,sc6_12_img028.jpg,sc6_12,sc,train,10
13683,sc6_12_img029.jpg,sc6_12,sc,train,10
13684,sc6_12_img030.jpg,sc6_12,sc,train,10
13685,sc6_12_img031.jpg,sc6_12,sc,train,10
13686,sc6_12_img032.jpg,sc6_12,sc,train,10
13687,sc6_12_img033.jpg,sc6_12,sc,train,10
13688,sc6_12_img034.jpg,sc6_12,sc,train,10
13689,sc6_12_img035.jpg,sc6_12,sc,train,10
13690,sc6_12_img036.jpg,sc6_12,sc,train,10
13691,sc6_12_img037.jpg,sc6_12,sc,train,10
13692,sc6_12_img038.jpg,sc6_12,sc,train,10
13693,sc6_12_img039.jpg,sc6_12,sc,train,10
13694,sc6_12_img040.jpg,sc6_12,sc,train,10
13695,sc6_12_img041.jpg,sc6_12,sc,train,10
13696,sc6_12_img042.jpg,sc6_12,sc,train,10
13697,sc6_12_img043.jpg,sc6_12,sc,train,10
13698,sc6_12_img044.jpg,sc6_12,sc,train,10
13699,sc6_12_img045.jpg,sc6_12,sc,train,10
13700,sc6_12_img046.jpg,sc6_12,sc,train,10
13701,sc6_12_img047.jpg,sc6_12,sc,train,10
13702,sc6_12_img048.jpg,sc6_12,sc,train,10
13703,sc6_12_img049.jpg,sc6_12,sc,train,10
13704,sc6_12_img050.jpg,sc6_12,sc,train,10
13705,sc6_12_img051.jpg,sc6_12,sc,train,10
13706,sc6_12_img052.jpg,sc6_12,sc,train,10
13707,sc6_12_img053.jpg,sc6_12,sc,train,10
13708,sc6_12_img054.jpg,sc6_12,sc,train,10
13709,sc6_12_img055.jpg,sc6_12,sc,train,10
13710,sc6_12_img056.jpg,sc6_12,sc,train,10
13711,sc6_12_img057.jpg,sc6_12,sc,train,10
13712,sc6_12_img058.jpg,sc6_12,sc,train,10
13713,sc6_12_img059.jpg,sc6_12,sc,train,10
13714,sc6_12_img060.jpg,sc6_12,sc,train,10
13715,sc6_12_img061.jpg,sc6_12,sc,train,10
13716,sc6_12_img062.jpg,sc6_12,sc,train,10
13717,sc6_12_img063.jpg,sc6_12,sc,train,10
13718,sc6_12_img064.jpg,sc6_12,sc,train,10
13719,sc6_12_img065.jpg,sc6_12,sc,train,10
13720,sc6_12_img066.jpg,sc6_12,sc,train,10
13721,sc6_12_img067.jpg,sc6_12,sc,train,10
13722,sc6_12_img068.jpg,sc6_12,sc,train,10
13723,sc6_12_img069.jpg,sc6_12,sc,train,10
13724,sc6_12_img070.jpg,sc6_12,sc,train,10
13725,sc6_12_img071.jpg,sc6_12,sc,train,10
13726,sc6_12_img072.jpg,sc6_12,sc,train,10
13727,sc6_12_img073.jpg,sc6_12,sc,train,10
13728,sc6_12_img074.jpg,sc6_12,sc,train,10
13729,sc6_12_img075.jpg,sc6_12,sc,train,10
13730,sc6_12_img076.jpg,sc6_12,sc,train,10
13731,sc6_12_img077.jpg,sc6_12,sc,train,10
13732,sc6_12_img078.jpg,sc6_12,sc,train,10
13733,sc6_12_img079.jpg,sc6_12,sc,train,10
13734,sc6_12_img080.jpg,sc6_12,sc,train,10
13735,sc6_12_img081.jpg,sc6_12,sc,train,10
13736,sc6_12_img082.jpg,sc6_12,sc,train,10
13737,sc6_12_img083.jpg,sc6_12,sc,train,10
13738,sc6_12_img084.jpg,sc6_12,sc,train,10
13739,sc6_12_img085.jpg,sc6_12,sc,train,10
13740,sc6_12_img086.jpg,sc6_12,sc,train,10
13741,sc6_12_img087.jpg,sc6_12,sc,train,10
13742,sc6_12_img088.jpg,sc6_12,sc,train,10
13743,sc6_12_img089.jpg,sc6_12,sc,train,10
13744,sc6_12_img090.jpg,sc6_12,sc,train,10
13745,sc6_12_img091.jpg,sc6_12,sc,train,10
13746,sc6_12_img092.jpg,sc6_12,sc,train,10
13747,sc6_12_img093.jpg,sc6_12,sc,train,10
13748,sc6_12_img094.jpg,sc6_12,sc,train,10
13749,sc6_12_img095.jpg,sc6_12,sc,train,10
13750,sc6_1_img001.jpg,sc6_1,sc,train,10
13751,sc6_1_img002.jpg,sc6_1,sc,train,10
13752,sc6_1_img003.jpg,sc6_1,sc,train,10
13753,sc6_1_img004.jpg,sc6_1,sc,train,10
13754,sc6_1_img005.jpg,sc6_1,sc,train,10
13755,sc6_1_img006.jpg,sc6_1,sc,train,10
13756,sc6_1_img007.jpg,sc6_1,sc,train,10
13757,sc6_1_img008.jpg,sc6_1,sc,train,10
13758,sc6_1_img009.jpg,sc6_1,sc,train,10
13759,sc6_1_img010.jpg,sc6_1,sc,train,10
13760,sc6_1_img011.jpg,sc6_1,sc,train,10
13761,sc6_1_img012.jpg,sc6_1,sc,train,10
13762,sc6_1_img013.jpg,sc6_1,sc,train,10
13763,sc6_1_img014.jpg,sc6_1,sc,train,10
13764,sc6_1_img015.jpg,sc6_1,sc,train,10
13765,sc6_1_img016.jpg,sc6_1,sc,train,10
13766,sc6_1_img017.jpg,sc6_1,sc,train,10
13767,sc6_1_img018.jpg,sc6_1,sc,train,10
13768,sc6_1_img019.jpg,sc6_1,sc,train,10
13769,sc6_1_img020.jpg,sc6_1,sc,train,10
13770,sc6_1_img021.jpg,sc6_1,sc,train,10
13771,sc6_1_img022.jpg,sc6_1,sc,train,10
13772,sc6_1_img023.jpg,sc6_1,sc,train,10
13773,sc6_1_img024.jpg,sc6_1,sc,train,10
13774,sc6_1_img025.jpg,sc6_1,sc,train,10
13775,sc6_1_img026.jpg,sc6_1,sc,train,10
13776,sc6_1_img027.jpg,sc6_1,sc,train,10
13777,sc6_1_img028.jpg,sc6_1,sc,train,10
13778,sc6_1_img029.jpg,sc6_1,sc,train,10
13779,sc6_1_img030.jpg,sc6_1,sc,train,10
13780,sc6_1_img031.jpg,sc6_1,sc,train,10
13781,sc6_1_img032.jpg,sc6_1,sc,train,10
13782,sc6_1_img033.jpg,sc6_1,sc,train,10
13783,sc6_1_img034.jpg,sc6_1,sc,train,10
13784,sc6_1_img035.jpg,sc6_1,sc,train,10
13785,sc6_1_img036.jpg,sc6_1,sc,train,10
13786,sc6_1_img037.jpg,sc6_1,sc,train,10
13787,sc6_1_img038.jpg,sc6_1,sc,train,10
13788,sc6_1_img039.jpg,sc6_1,sc,train,10
13789,sc6_1_img040.jpg,sc6_1,sc,train,10
13790,sc6_1_img041.jpg,sc6_1,sc,train,10
13791,sc6_1_img042.jpg,sc6_1,sc,train,10
13792,sc6_1_img043.jpg,sc6_1,sc,train,10
13793,sc6_1_img044.jpg,sc6_1,sc,train,10
13794,sc6_1_img045.jpg,sc6_1,sc,train,10
13795,sc6_1_img046.jpg,sc6_1,sc,train,10
13796,sc6_1_img047.jpg,sc6_1,sc,train,10
13797,sc6_1_img048.jpg,sc6_1,sc,train,10
13798,sc6_1_img049.jpg,sc6_1,sc,train,10
13799,sc6_1_img050.jpg,sc6_1,sc,train,10
13800,sc6_1_img051.jpg,sc6_1,sc,train,10
13801,sc6_1_img052.jpg,sc6_1,sc,train,10
13802,sc6_1_img053.jpg,sc6_1,sc,train,10
13803,sc6_1_img054.jpg,sc6_1,sc,train,10
13804,sc6_1_img055.jpg,sc6_1,sc,train,10
13805,sc6_1_img056.jpg,sc6_1,sc,train,10
13806,sc6_1_img057.jpg,sc6_1,sc,train,10
13807,sc6_1_img058.jpg,sc6_1,sc,train,10
13808,sc6_1_img059.jpg,sc6_1,sc,train,10
13809,sc6_1_img060.jpg,sc6_1,sc,train,10
13810,sc6_1_img061.jpg,sc6_1,sc,train,10
13811,sc6_1_img062.jpg,sc6_1,sc,train,10
13812,sc6_1_img063.jpg,sc6_1,sc,train,10
13813,sc6_1_img064.jpg,sc6_1,sc,train,10
13814,sc6_1_img065.jpg,sc6_1,sc,train,10
13815,sc6_1_img066.jpg,sc6_1,sc,train,10
13816,sc6_1_img067.jpg,sc6_1,sc,train,10
13817,sc6_1_img068.jpg,sc6_1,sc,train,10
13818,sc6_1_img069.jpg,sc6_1,sc,train,10
13819,sc6_1_img070.jpg,sc6_1,sc,train,10
13820,sc6_1_img071.jpg,sc6_1,sc,train,10
13821,sc6_1_img072.jpg,sc6_1,sc,train,10
13822,sc6_1_img073.jpg,sc6_1,sc,train,10
13823,sc6_1_img074.jpg,sc6_1,sc,train,10
13824,sc6_1_img075.jpg,sc6_1,sc,train,10
13825,sc6_1_img076.jpg,sc6_1,sc,train,10
13826,sc6_1_img077.jpg,sc6_1,sc,train,10
13827,sc6_1_img078.jpg,sc6_1,sc,train,10
13828,sc6_1_img079.jpg,sc6_1,sc,train,10
13829,sc6_1_img080.jpg,sc6_1,sc,train,10
13830,sc6_1_img081.jpg,sc6_1,sc,train,10
13831,sc6_1_img082.jpg,sc6_1,sc,train,10
13832,sc6_1_img083.jpg,sc6_1,sc,train,10
13833,sc6_1_img084.jpg,sc6_1,sc,train,10
13834,sc6_1_img085.jpg,sc6_1,sc,train,10
13835,sc6_1_img086.jpg,sc6_1,sc,train,10
13836,sc6_1_img087.jpg,sc6_1,sc,train,10
13837,sc6_1_img088.jpg,sc6_1,sc,train,10
13838,sc6_1_img089.jpg,sc6_1,sc,train,10
13839,sc6_1_img090.jpg,sc6_1,sc,train,10
13840,sc6_1_img091.jpg,sc6_1,sc,train,10
13841,sc6_1_img092.jpg,sc6_1,sc,train,10
13842,sc6_1_img093.jpg,sc6_1,sc,train,10
13843,sc6_1_img094.jpg,sc6_1,sc,train,10
13844,sc6_1_img095.jpg,sc6_1,sc,train,10
13845,sc6_2_img001.jpg,sc6_2,sc,train,10
13846,sc6_2_img002.jpg,sc6_2,sc,train,10
13847,sc6_2_img003.jpg,sc6_2,sc,train,10
13848,sc6_2_img004.jpg,sc6_2,sc,train,10
13849,sc6_2_img005.jpg,sc6_2,sc,train,10
13850,sc6_2_img006.jpg,sc6_2,sc,train,10
13851,sc6_2_img007.jpg,sc6_2,sc,train,10
13852,sc6_2_img008.jpg,sc6_2,sc,train,10
13853,sc6_2_img009.jpg,sc6_2,sc,train,10
13854,sc6_2_img010.jpg,sc6_2,sc,train,10
13855,sc6_2_img011.jpg,sc6_2,sc,train,10
13856,sc6_2_img012.jpg,sc6_2,sc,train,10
13857,sc6_2_img013.jpg,sc6_2,sc,train,10
13858,sc6_2_img014.jpg,sc6_2,sc,train,10
13859,sc6_2_img015.jpg,sc6_2,sc,train,10
13860,sc6_2_img016.jpg,sc6_2,sc,train,10
13861,sc6_2_img017.jpg,sc6_2,sc,train,10
13862,sc6_2_img018.jpg,sc6_2,sc,train,10
13863,sc6_2_img019.jpg,sc6_2,sc,train,10
13864,sc6_2_img020.jpg,sc6_2,sc,train,10
13865,sc6_2_img021.jpg,sc6_2,sc,train,10
13866,sc6_2_img022.jpg,sc6_2,sc,train,10
13867,sc6_2_img023.jpg,sc6_2,sc,train,10
13868,sc6_2_img024.jpg,sc6_2,sc,train,10
13869,sc6_2_img025.jpg,sc6_2,sc,train,10
13870,sc6_2_img026.jpg,sc6_2,sc,train,10
13871,sc6_2_img027.jpg,sc6_2,sc,train,10
13872,sc6_2_img028.jpg,sc6_2,sc,train,10
13873,sc6_2_img029.jpg,sc6_2,sc,train,10
13874,sc6_2_img030.jpg,sc6_2,sc,train,10
13875,sc6_2_img031.jpg,sc6_2,sc,train,10
13876,sc6_2_img032.jpg,sc6_2,sc,train,10
13877,sc6_2_img033.jpg,sc6_2,sc,train,10
13878,sc6_2_img034.jpg,sc6_2,sc,train,10
13879,sc6_2_img035.jpg,sc6_2,sc,train,10
13880,sc6_2_img036.jpg,sc6_2,sc,train,10
13881,sc6_2_img037.jpg,sc6_2,sc,train,10
13882,sc6_2_img038.jpg,sc6_2,sc,train,10
13883,sc6_2_img039.jpg,sc6_2,sc,train,10
13884,sc6_2_img040.jpg,sc6_2,sc,train,10
13885,sc6_2_img041.jpg,sc6_2,sc,train,10
13886,sc6_2_img042.jpg,sc6_2,sc,train,10
13887,sc6_2_img043.jpg,sc6_2,sc,train,10
13888,sc6_2_img044.jpg,sc6_2,sc,train,10
13889,sc6_2_img045.jpg,sc6_2,sc,train,10
13890,sc6_2_img046.jpg,sc6_2,sc,train,10
13891,sc6_2_img047.jpg,sc6_2,sc,train,10
13892,sc6_2_img048.jpg,sc6_2,sc,train,10
13893,sc6_2_img049.jpg,sc6_2,sc,train,10
13894,sc6_2_img050.jpg,sc6_2,sc,train,10
13895,sc6_2_img051.jpg,sc6_2,sc,train,10
13896,sc6_2_img052.jpg,sc6_2,sc,train,10
13897,sc6_2_img053.jpg,sc6_2,sc,train,10
13898,sc6_2_img054.jpg,sc6_2,sc,train,10
13899,sc6_2_img055.jpg,sc6_2,sc,train,10
13900,sc6_2_img056.jpg,sc6_2,sc,train,10
13901,sc6_2_img057.jpg,sc6_2,sc,train,10
13902,sc6_2_img058.jpg,sc6_2,sc,train,10
13903,sc6_2_img059.jpg,sc6_2,sc,train,10
13904,sc6_2_img060.jpg,sc6_2,sc,train,10
13905,sc6_2_img061.jpg,sc6_2,sc,train,10
13906,sc6_2_img062.jpg,sc6_2,sc,train,10
13907,sc6_2_img063.jpg,sc6_2,sc,train,10
13908,sc6_2_img064.jpg,sc6_2,sc,train,10
13909,sc6_2_img065.jpg,sc6_2,sc,train,10
13910,sc6_2_img066.jpg,sc6_2,sc,train,10
13911,sc6_2_img067.jpg,sc6_2,sc,train,10
13912,sc6_2_img068.jpg,sc6_2,sc,train,10
13913,sc6_2_img069.jpg,sc6_2,sc,train,10
13914,sc6_2_img070.jpg,sc6_2,sc,train,10
13915,sc6_2_img071.jpg,sc6_2,sc,train,10
13916,sc6_2_img072.jpg,sc6_2,sc,train,10
13917,sc6_2_img073.jpg,sc6_2,sc,train,10
13918,sc6_2_img074.jpg,sc6_2,sc,train,10
13919,sc6_2_img075.jpg,sc6_2,sc,train,10
13920,sc6_2_img076.jpg,sc6_2,sc,train,10
13921,sc6_2_img077.jpg,sc6_2,sc,train,10
13922,sc6_2_img078.jpg,sc6_2,sc,train,10
13923,sc6_2_img079.jpg,sc6_2,sc,train,10
13924,sc6_2_img080.jpg,sc6_2,sc,train,10
13925,sc6_2_img081.jpg,sc6_2,sc,train,10
13926,sc6_2_img082.jpg,sc6_2,sc,train,10
13927,sc6_2_img083.jpg,sc6_2,sc,train,10
13928,sc6_2_img084.jpg,sc6_2,sc,train,10
13929,sc6_2_img085.jpg,sc6_2,sc,train,10
13930,sc6_2_img086.jpg,sc6_2,sc,train,10
13931,sc6_2_img087.jpg,sc6_2,sc,train,10
13932,sc6_2_img088.jpg,sc6_2,sc,train,10
13933,sc6_2_img089.jpg,sc6_2,sc,train,10
13934,sc6_2_img090.jpg,sc6_2,sc,train,10
13935,sc6_2_img091.jpg,sc6_2,sc,train,10
13936,sc6_2_img092.jpg,sc6_2,sc,train,10
13937,sc6_2_img093.jpg,sc6_2,sc,train,10
13938,sc6_2_img094.jpg,sc6_2,sc,train,10
13939,sc6_2_img095.jpg,sc6_2,sc,train,10
13940,sc6_3_img001.jpg,sc6_3,sc,train,10
13941,sc6_3_img002.jpg,sc6_3,sc,train,10
13942,sc6_3_img003.jpg,sc6_3,sc,train,10
13943,sc6_3_img004.jpg,sc6_3,sc,train,10
13944,sc6_3_img005.jpg,sc6_3,sc,train,10
13945,sc6_3_img006.jpg,sc6_3,sc,train,10
13946,sc6_3_img007.jpg,sc6_3,sc,train,10
13947,sc6_3_img008.jpg,sc6_3,sc,train,10
13948,sc6_3_img009.jpg,sc6_3,sc,train,10
13949,sc6_3_img010.jpg,sc6_3,sc,train,10
13950,sc6_3_img011.jpg,sc6_3,sc,train,10
13951,sc6_3_img012.jpg,sc6_3,sc,train,10
13952,sc6_3_img013.jpg,sc6_3,sc,train,10
13953,sc6_3_img014.jpg,sc6_3,sc,train,10
13954,sc6_3_img015.jpg,sc6_3,sc,train,10
13955,sc6_3_img016.jpg,sc6_3,sc,train,10
13956,sc6_3_img017.jpg,sc6_3,sc,train,10
13957,sc6_3_img018.jpg,sc6_3,sc,train,10
13958,sc6_3_img019.jpg,sc6_3,sc,train,10
13959,sc6_3_img020.jpg,sc6_3,sc,train,10
13960,sc6_3_img021.jpg,sc6_3,sc,train,10
13961,sc6_3_img022.jpg,sc6_3,sc,train,10
13962,sc6_3_img023.jpg,sc6_3,sc,train,10
13963,sc6_3_img024.jpg,sc6_3,sc,train,10
13964,sc6_3_img025.jpg,sc6_3,sc,train,10
13965,sc6_3_img026.jpg,sc6_3,sc,train,10
13966,sc6_3_img027.jpg,sc6_3,sc,train,10
13967,sc6_3_img028.jpg,sc6_3,sc,train,10
13968,sc6_3_img029.jpg,sc6_3,sc,train,10
13969,sc6_3_img030.jpg,sc6_3,sc,train,10
13970,sc6_3_img031.jpg,sc6_3,sc,train,10
13971,sc6_3_img032.jpg,sc6_3,sc,train,10
13972,sc6_3_img033.jpg,sc6_3,sc,train,10
13973,sc6_3_img034.jpg,sc6_3,sc,train,10
13974,sc6_3_img035.jpg,sc6_3,sc,train,10
13975,sc6_3_img036.jpg,sc6_3,sc,train,10
13976,sc6_3_img037.jpg,sc6_3,sc,train,10
13977,sc6_3_img038.jpg,sc6_3,sc,train,10
13978,sc6_3_img039.jpg,sc6_3,sc,train,10
13979,sc6_3_img040.jpg,sc6_3,sc,train,10
13980,sc6_3_img041.jpg,sc6_3,sc,train,10
13981,sc6_3_img042.jpg,sc6_3,sc,train,10
13982,sc6_3_img043.jpg,sc6_3,sc,train,10
13983,sc6_3_img044.jpg,sc6_3,sc,train,10
13984,sc6_3_img045.jpg,sc6_3,sc,train,10
13985,sc6_3_img046.jpg,sc6_3,sc,train,10
13986,sc6_3_img047.jpg,sc6_3,sc,train,10
13987,sc6_3_img048.jpg,sc6_3,sc,train,10
13988,sc6_3_img049.jpg,sc6_3,sc,train,10
13989,sc6_3_img050.jpg,sc6_3,sc,train,10
13990,sc6_3_img051.jpg,sc6_3,sc,train,10
13991,sc6_3_img052.jpg,sc6_3,sc,train,10
13992,sc6_3_img053.jpg,sc6_3,sc,train,10
13993,sc6_3_img054.jpg,sc6_3,sc,train,10
13994,sc6_3_img055.jpg,sc6_3,sc,train,10
13995,sc6_3_img056.jpg,sc6_3,sc,train,10
13996,sc6_3_img057.jpg,sc6_3,sc,train,10
13997,sc6_3_img058.jpg,sc6_3,sc,train,10
13998,sc6_3_img059.jpg,sc6_3,sc,train,10
13999,sc6_3_img060.jpg,sc6_3,sc,train,10
14000,sc6_3_img061.jpg,sc6_3,sc,train,10
14001,sc6_3_img062.jpg,sc6_3,sc,train,10
14002,sc6_3_img063.jpg,sc6_3,sc,train,10
14003,sc6_3_img064.jpg,sc6_3,sc,train,10
14004,sc6_3_img065.jpg,sc6_3,sc,train,10
14005,sc6_3_img066.jpg,sc6_3,sc,train,10
14006,sc6_3_img067.jpg,sc6_3,sc,train,10
14007,sc6_3_img068.jpg,sc6_3,sc,train,10
14008,sc6_3_img069.jpg,sc6_3,sc,train,10
14009,sc6_3_img070.jpg,sc6_3,sc,train,10
14010,sc6_3_img071.jpg,sc6_3,sc,train,10
14011,sc6_3_img072.jpg,sc6_3,sc,train,10
14012,sc6_3_img073.jpg,sc6_3,sc,train,10
14013,sc6_3_img074.jpg,sc6_3,sc,train,10
14014,sc6_3_img075.jpg,sc6_3,sc,train,10
14015,sc6_3_img076.jpg,sc6_3,sc,train,10
14016,sc6_3_img077.jpg,sc6_3,sc,train,10
14017,sc6_3_img078.jpg,sc6_3,sc,train,10
14018,sc6_3_img079.jpg,sc6_3,sc,train,10
14019,sc6_3_img080.jpg,sc6_3,sc,train,10
14020,sc6_3_img081.jpg,sc6_3,sc,train,10
14021,sc6_3_img082.jpg,sc6_3,sc,train,10
14022,sc6_3_img083.jpg,sc6_3,sc,train,10
14023,sc6_3_img084.jpg,sc6_3,sc,train,10
14024,sc6_3_img085.jpg,sc6_3,sc,train,10
14025,sc6_3_img086.jpg,sc6_3,sc,train,10
14026,sc6_3_img087.jpg,sc6_3,sc,train,10
14027,sc6_3_img088.jpg,sc6_3,sc,train,10
14028,sc6_3_img089.jpg,sc6_3,sc,train,10
14029,sc6_3_img090.jpg,sc6_3,sc,train,10
14030,sc6_3_img091.jpg,sc6_3,sc,train,10
14031,sc6_3_img092.jpg,sc6_3,sc,train,10
14032,sc6_3_img093.jpg,sc6_3,sc,train,10
14033,sc6_3_img094.jpg,sc6_3,sc,train,10
14034,sc6_3_img095.jpg,sc6_3,sc,train,10
14035,sc6_4_img001.jpg,sc6_4,sc,train,10
14036,sc6_4_img002.jpg,sc6_4,sc,train,10
14037,sc6_4_img003.jpg,sc6_4,sc,train,10
14038,sc6_4_img004.jpg,sc6_4,sc,train,10
14039,sc6_4_img005.jpg,sc6_4,sc,train,10
14040,sc6_4_img006.jpg,sc6_4,sc,train,10
14041,sc6_4_img007.jpg,sc6_4,sc,train,10
14042,sc6_4_img008.jpg,sc6_4,sc,train,10
14043,sc6_4_img009.jpg,sc6_4,sc,train,10
14044,sc6_4_img010.jpg,sc6_4,sc,train,10
14045,sc6_4_img011.jpg,sc6_4,sc,train,10
14046,sc6_4_img012.jpg,sc6_4,sc,train,10
14047,sc6_4_img013.jpg,sc6_4,sc,train,10
14048,sc6_4_img014.jpg,sc6_4,sc,train,10
14049,sc6_4_img015.jpg,sc6_4,sc,train,10
14050,sc6_4_img016.jpg,sc6_4,sc,train,10
14051,sc6_4_img017.jpg,sc6_4,sc,train,10
14052,sc6_4_img018.jpg,sc6_4,sc,train,10
14053,sc6_4_img019.jpg,sc6_4,sc,train,10
14054,sc6_4_img020.jpg,sc6_4,sc,train,10
14055,sc6_4_img021.jpg,sc6_4,sc,train,10
14056,sc6_4_img022.jpg,sc6_4,sc,train,10
14057,sc6_4_img023.jpg,sc6_4,sc,train,10
14058,sc6_4_img024.jpg,sc6_4,sc,train,10
14059,sc6_4_img025.jpg,sc6_4,sc,train,10
14060,sc6_4_img026.jpg,sc6_4,sc,train,10
14061,sc6_4_img027.jpg,sc6_4,sc,train,10
14062,sc6_4_img028.jpg,sc6_4,sc,train,10
14063,sc6_4_img029.jpg,sc6_4,sc,train,10
14064,sc6_4_img030.jpg,sc6_4,sc,train,10
14065,sc6_4_img031.jpg,sc6_4,sc,train,10
14066,sc6_4_img032.jpg,sc6_4,sc,train,10
14067,sc6_4_img033.jpg,sc6_4,sc,train,10
14068,sc6_4_img034.jpg,sc6_4,sc,train,10
14069,sc6_4_img035.jpg,sc6_4,sc,train,10
14070,sc6_4_img036.jpg,sc6_4,sc,train,10
14071,sc6_4_img037.jpg,sc6_4,sc,train,10
14072,sc6_4_img038.jpg,sc6_4,sc,train,10
14073,sc6_4_img039.jpg,sc6_4,sc,train,10
14074,sc6_4_img040.jpg,sc6_4,sc,train,10
14075,sc6_4_img041.jpg,sc6_4,sc,train,10
14076,sc6_4_img042.jpg,sc6_4,sc,train,10
14077,sc6_4_img043.jpg,sc6_4,sc,train,10
14078,sc6_4_img044.jpg,sc6_4,sc,train,10
14079,sc6_4_img045.jpg,sc6_4,sc,train,10
14080,sc6_4_img046.jpg,sc6_4,sc,train,10
14081,sc6_4_img047.jpg,sc6_4,sc,train,10
14082,sc6_4_img048.jpg,sc6_4,sc,train,10
14083,sc6_4_img049.jpg,sc6_4,sc,train,10
14084,sc6_4_img050.jpg,sc6_4,sc,train,10
14085,sc6_4_img051.jpg,sc6_4,sc,train,10
14086,sc6_4_img052.jpg,sc6_4,sc,train,10
14087,sc6_4_img053.jpg,sc6_4,sc,train,10
14088,sc6_4_img054.jpg,sc6_4,sc,train,10
14089,sc6_4_img055.jpg,sc6_4,sc,train,10
14090,sc6_4_img056.jpg,sc6_4,sc,train,10
14091,sc6_4_img057.jpg,sc6_4,sc,train,10
14092,sc6_4_img058.jpg,sc6_4,sc,train,10
14093,sc6_4_img059.jpg,sc6_4,sc,train,10
14094,sc6_4_img060.jpg,sc6_4,sc,train,10
14095,sc6_4_img061.jpg,sc6_4,sc,train,10
14096,sc6_4_img062.jpg,sc6_4,sc,train,10
14097,sc6_4_img063.jpg,sc6_4,sc,train,10
14098,sc6_4_img064.jpg,sc6_4,sc,train,10
14099,sc6_4_img065.jpg,sc6_4,sc,train,10
14100,sc6_4_img066.jpg,sc6_4,sc,train,10
14101,sc6_4_img067.jpg,sc6_4,sc,train,10
14102,sc6_4_img068.jpg,sc6_4,sc,train,10
14103,sc6_4_img069.jpg,sc6_4,sc,train,10
14104,sc6_4_img070.jpg,sc6_4,sc,train,10
14105,sc6_4_img071.jpg,sc6_4,sc,train,10
14106,sc6_4_img072.jpg,sc6_4,sc,train,10
14107,sc6_4_img073.jpg,sc6_4,sc,train,10
14108,sc6_4_img074.jpg,sc6_4,sc,train,10
14109,sc6_4_img075.jpg,sc6_4,sc,train,10
14110,sc6_4_img076.jpg,sc6_4,sc,train,10
14111,sc6_4_img077.jpg,sc6_4,sc,train,10
14112,sc6_4_img078.jpg,sc6_4,sc,train,10
14113,sc6_4_img079.jpg,sc6_4,sc,train,10
14114,sc6_4_img080.jpg,sc6_4,sc,train,10
14115,sc6_4_img081.jpg,sc6_4,sc,train,10
14116,sc6_4_img082.jpg,sc6_4,sc,train,10
14117,sc6_4_img083.jpg,sc6_4,sc,train,10
14118,sc6_4_img084.jpg,sc6_4,sc,train,10
14119,sc6_4_img085.jpg,sc6_4,sc,train,10
14120,sc6_4_img086.jpg,sc6_4,sc,train,10
14121,sc6_4_img087.jpg,sc6_4,sc,train,10
14122,sc6_4_img088.jpg,sc6_4,sc,train,10
14123,sc6_4_img089.jpg,sc6_4,sc,train,10
14124,sc6_4_img090.jpg,sc6_4,sc,train,10
14125,sc6_4_img091.jpg,sc6_4,sc,train,10
14126,sc6_4_img092.jpg,sc6_4,sc,train,10
14127,sc6_4_img093.jpg,sc6_4,sc,train,10
14128,sc6_4_img094.jpg,sc6_4,sc,train,10
14129,sc6_4_img095.jpg,sc6_4,sc,train,10
14130,sc6_5_img001.jpg,sc6_5,sc,train,10
14131,sc6_5_img002.jpg,sc6_5,sc,train,10
14132,sc6_5_img003.jpg,sc6_5,sc,train,10
14133,sc6_5_img004.jpg,sc6_5,sc,train,10
14134,sc6_5_img005.jpg,sc6_5,sc,train,10
14135,sc6_5_img006.jpg,sc6_5,sc,train,10
14136,sc6_5_img007.jpg,sc6_5,sc,train,10
14137,sc6_5_img008.jpg,sc6_5,sc,train,10
14138,sc6_5_img009.jpg,sc6_5,sc,train,10
14139,sc6_5_img010.jpg,sc6_5,sc,train,10
14140,sc6_5_img011.jpg,sc6_5,sc,train,10
14141,sc6_5_img012.jpg,sc6_5,sc,train,10
