image_path,xml_path,filename,species_code,species_name,experiment_id,dish_id,frame_id,sequence_id,split
C:\LONG\DL\SecaleCereale\img\sc2_2_img002.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img002.xml,sc2_2_img002.jpg,sc,Secale cereale,2,2,2,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img003.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img003.xml,sc2_2_img003.jpg,sc,Secale cereale,2,2,3,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img004.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img004.xml,sc2_2_img004.jpg,sc,Secale cereale,2,2,4,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img005.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img005.xml,sc2_2_img005.jpg,sc,Secale cereale,2,2,5,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img006.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img006.xml,sc2_2_img006.jpg,sc,Secale cereale,2,2,6,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img007.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img007.xml,sc2_2_img007.jpg,sc,Secale cereale,2,2,7,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img008.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img008.xml,sc2_2_img008.jpg,sc,Secale cereale,2,2,8,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img009.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img009.xml,sc2_2_img009.jpg,sc,Secale cereale,2,2,9,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img010.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img010.xml,sc2_2_img010.jpg,sc,Secale cereale,2,2,10,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img011.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img011.xml,sc2_2_img011.jpg,sc,Secale cereale,2,2,11,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img012.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img012.xml,sc2_2_img012.jpg,sc,Secale cereale,2,2,12,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img013.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img013.xml,sc2_2_img013.jpg,sc,Secale cereale,2,2,13,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img014.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img014.xml,sc2_2_img014.jpg,sc,Secale cereale,2,2,14,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img015.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img015.xml,sc2_2_img015.jpg,sc,Secale cereale,2,2,15,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img016.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img016.xml,sc2_2_img016.jpg,sc,Secale cereale,2,2,16,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img017.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img017.xml,sc2_2_img017.jpg,sc,Secale cereale,2,2,17,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img018.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img018.xml,sc2_2_img018.jpg,sc,Secale cereale,2,2,18,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img019.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img019.xml,sc2_2_img019.jpg,sc,Secale cereale,2,2,19,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img020.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img020.xml,sc2_2_img020.jpg,sc,Secale cereale,2,2,20,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img021.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img021.xml,sc2_2_img021.jpg,sc,Secale cereale,2,2,21,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img022.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img022.xml,sc2_2_img022.jpg,sc,Secale cereale,2,2,22,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img023.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img023.xml,sc2_2_img023.jpg,sc,Secale cereale,2,2,23,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img024.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img024.xml,sc2_2_img024.jpg,sc,Secale cereale,2,2,24,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img025.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img025.xml,sc2_2_img025.jpg,sc,Secale cereale,2,2,25,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img026.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img026.xml,sc2_2_img026.jpg,sc,Secale cereale,2,2,26,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img027.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img027.xml,sc2_2_img027.jpg,sc,Secale cereale,2,2,27,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img028.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img028.xml,sc2_2_img028.jpg,sc,Secale cereale,2,2,28,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img029.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img029.xml,sc2_2_img029.jpg,sc,Secale cereale,2,2,29,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img030.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img030.xml,sc2_2_img030.jpg,sc,Secale cereale,2,2,30,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img031.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img031.xml,sc2_2_img031.jpg,sc,Secale cereale,2,2,31,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img032.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img032.xml,sc2_2_img032.jpg,sc,Secale cereale,2,2,32,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img033.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img033.xml,sc2_2_img033.jpg,sc,Secale cereale,2,2,33,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img034.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img034.xml,sc2_2_img034.jpg,sc,Secale cereale,2,2,34,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img035.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img035.xml,sc2_2_img035.jpg,sc,Secale cereale,2,2,35,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img036.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img036.xml,sc2_2_img036.jpg,sc,Secale cereale,2,2,36,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img037.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img037.xml,sc2_2_img037.jpg,sc,Secale cereale,2,2,37,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img038.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img038.xml,sc2_2_img038.jpg,sc,Secale cereale,2,2,38,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img039.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img039.xml,sc2_2_img039.jpg,sc,Secale cereale,2,2,39,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img040.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img040.xml,sc2_2_img040.jpg,sc,Secale cereale,2,2,40,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img041.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img041.xml,sc2_2_img041.jpg,sc,Secale cereale,2,2,41,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img042.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img042.xml,sc2_2_img042.jpg,sc,Secale cereale,2,2,42,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img043.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img043.xml,sc2_2_img043.jpg,sc,Secale cereale,2,2,43,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img044.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img044.xml,sc2_2_img044.jpg,sc,Secale cereale,2,2,44,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img045.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img045.xml,sc2_2_img045.jpg,sc,Secale cereale,2,2,45,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img046.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img046.xml,sc2_2_img046.jpg,sc,Secale cereale,2,2,46,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img047.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img047.xml,sc2_2_img047.jpg,sc,Secale cereale,2,2,47,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img048.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img048.xml,sc2_2_img048.jpg,sc,Secale cereale,2,2,48,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img049.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img049.xml,sc2_2_img049.jpg,sc,Secale cereale,2,2,49,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img050.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img050.xml,sc2_2_img050.jpg,sc,Secale cereale,2,2,50,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img051.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img051.xml,sc2_2_img051.jpg,sc,Secale cereale,2,2,51,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img052.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img052.xml,sc2_2_img052.jpg,sc,Secale cereale,2,2,52,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img053.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img053.xml,sc2_2_img053.jpg,sc,Secale cereale,2,2,53,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img054.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img054.xml,sc2_2_img054.jpg,sc,Secale cereale,2,2,54,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img055.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img055.xml,sc2_2_img055.jpg,sc,Secale cereale,2,2,55,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img056.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img056.xml,sc2_2_img056.jpg,sc,Secale cereale,2,2,56,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img057.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img057.xml,sc2_2_img057.jpg,sc,Secale cereale,2,2,57,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img058.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img058.xml,sc2_2_img058.jpg,sc,Secale cereale,2,2,58,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img059.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img059.xml,sc2_2_img059.jpg,sc,Secale cereale,2,2,59,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img060.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img060.xml,sc2_2_img060.jpg,sc,Secale cereale,2,2,60,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img061.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img061.xml,sc2_2_img061.jpg,sc,Secale cereale,2,2,61,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img062.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img062.xml,sc2_2_img062.jpg,sc,Secale cereale,2,2,62,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img063.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img063.xml,sc2_2_img063.jpg,sc,Secale cereale,2,2,63,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img064.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img064.xml,sc2_2_img064.jpg,sc,Secale cereale,2,2,64,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img065.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img065.xml,sc2_2_img065.jpg,sc,Secale cereale,2,2,65,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img066.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img066.xml,sc2_2_img066.jpg,sc,Secale cereale,2,2,66,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img067.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img067.xml,sc2_2_img067.jpg,sc,Secale cereale,2,2,67,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img068.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img068.xml,sc2_2_img068.jpg,sc,Secale cereale,2,2,68,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img069.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img069.xml,sc2_2_img069.jpg,sc,Secale cereale,2,2,69,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img070.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img070.xml,sc2_2_img070.jpg,sc,Secale cereale,2,2,70,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img071.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img071.xml,sc2_2_img071.jpg,sc,Secale cereale,2,2,71,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img072.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img072.xml,sc2_2_img072.jpg,sc,Secale cereale,2,2,72,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img073.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img073.xml,sc2_2_img073.jpg,sc,Secale cereale,2,2,73,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img074.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img074.xml,sc2_2_img074.jpg,sc,Secale cereale,2,2,74,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img075.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img075.xml,sc2_2_img075.jpg,sc,Secale cereale,2,2,75,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img076.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img076.xml,sc2_2_img076.jpg,sc,Secale cereale,2,2,76,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img077.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img077.xml,sc2_2_img077.jpg,sc,Secale cereale,2,2,77,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img078.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img078.xml,sc2_2_img078.jpg,sc,Secale cereale,2,2,78,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img079.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img079.xml,sc2_2_img079.jpg,sc,Secale cereale,2,2,79,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img080.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img080.xml,sc2_2_img080.jpg,sc,Secale cereale,2,2,80,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img081.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img081.xml,sc2_2_img081.jpg,sc,Secale cereale,2,2,81,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img082.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img082.xml,sc2_2_img082.jpg,sc,Secale cereale,2,2,82,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img083.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img083.xml,sc2_2_img083.jpg,sc,Secale cereale,2,2,83,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img084.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img084.xml,sc2_2_img084.jpg,sc,Secale cereale,2,2,84,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img085.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img085.xml,sc2_2_img085.jpg,sc,Secale cereale,2,2,85,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img086.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img086.xml,sc2_2_img086.jpg,sc,Secale cereale,2,2,86,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img087.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img087.xml,sc2_2_img087.jpg,sc,Secale cereale,2,2,87,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img088.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img088.xml,sc2_2_img088.jpg,sc,Secale cereale,2,2,88,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img089.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img089.xml,sc2_2_img089.jpg,sc,Secale cereale,2,2,89,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img090.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img090.xml,sc2_2_img090.jpg,sc,Secale cereale,2,2,90,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img091.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img091.xml,sc2_2_img091.jpg,sc,Secale cereale,2,2,91,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img092.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img092.xml,sc2_2_img092.jpg,sc,Secale cereale,2,2,92,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img093.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img093.xml,sc2_2_img093.jpg,sc,Secale cereale,2,2,93,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img094.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img094.xml,sc2_2_img094.jpg,sc,Secale cereale,2,2,94,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_2_img095.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_2_img095.xml,sc2_2_img095.jpg,sc,Secale cereale,2,2,95,sc2_2,train
C:\LONG\DL\SecaleCereale\img\sc2_3_img001.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_3_img001.xml,sc2_3_img001.jpg,sc,Secale cereale,2,3,1,sc2_3,train
C:\LONG\DL\SecaleCereale\img\sc2_3_img002.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_3_img002.xml,sc2_3_img002.jpg,sc,Secale cereale,2,3,2,sc2_3,train
C:\LONG\DL\SecaleCereale\img\sc2_3_img003.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_3_img003.xml,sc2_3_img003.jpg,sc,Secale cereale,2,3,3,sc2_3,train
C:\LONG\DL\SecaleCereale\img\sc2_3_img004.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_3_img004.xml,sc2_3_img004.jpg,sc,Secale cereale,2,3,4,sc2_3,train
C:\LONG\DL\SecaleCereale\img\sc2_3_img005.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_3_img005.xml,sc2_3_img005.jpg,sc,Secale cereale,2,3,5,sc2_3,train
C:\LONG\DL\SecaleCereale\img\sc2_3_img006.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_3_img006.xml,sc2_3_img006.jpg,sc,Secale cereale,2,3,6,sc2_3,train
C:\LONG\DL\SecaleCereale\img\sc2_3_img007.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_3_img007.xml,sc2_3_img007.jpg,sc,Secale cereale,2,3,7,sc2_3,train
C:\LONG\DL\SecaleCereale\img\sc2_3_img008.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_3_img008.xml,sc2_3_img008.jpg,sc,Secale cereale,2,3,8,sc2_3,train
C:\LONG\DL\SecaleCereale\img\sc2_3_img009.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_3_img009.xml,sc2_3_img009.jpg,sc,Secale cereale,2,3,9,sc2_3,train
C:\LONG\DL\SecaleCereale\img\sc2_3_img010.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_3_img010.xml,sc2_3_img010.jpg,sc,Secale cereale,2,3,10,sc2_3,train
C:\LONG\DL\SecaleCereale\img\sc2_3_img011.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_3_img011.xml,sc2_3_img011.jpg,sc,Secale cereale,2,3,11,sc2_3,train
C:\LONG\DL\SecaleCereale\img\sc2_3_img012.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_3_img012.xml,sc2_3_img012.jpg,sc,Secale cereale,2,3,12,sc2_3,train
C:\LONG\DL\SecaleCereale\img\sc2_3_img013.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_3_img013.xml,sc2_3_img013.jpg,sc,Secale cereale,2,3,13,sc2_3,train
C:\LONG\DL\SecaleCereale\img\sc2_3_img014.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_3_img014.xml,sc2_3_img014.jpg,sc,Secale cereale,2,3,14,sc2_3,train
C:\LONG\DL\SecaleCereale\img\sc2_3_img015.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_3_img015.xml,sc2_3_img015.jpg,sc,Secale cereale,2,3,15,sc2_3,train
C:\LONG\DL\SecaleCereale\img\sc2_3_img016.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_3_img016.xml,sc2_3_img016.jpg,sc,Secale cereale,2,3,16,sc2_3,train
C:\LONG\DL\SecaleCereale\img\sc2_3_img017.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_3_img017.xml,sc2_3_img017.jpg,sc,Secale cereale,2,3,17,sc2_3,train
C:\LONG\DL\SecaleCereale\img\sc2_3_img018.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_3_img018.xml,sc2_3_img018.jpg,sc,Secale cereale,2,3,18,sc2_3,train
C:\LONG\DL\SecaleCereale\img\sc2_3_img019.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_3_img019.xml,sc2_3_img019.jpg,sc,Secale cereale,2,3,19,sc2_3,train
C:\LONG\DL\SecaleCereale\img\sc2_3_img020.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_3_img020.xml,sc2_3_img020.jpg,sc,Secale cereale,2,3,20,sc2_3,train
C:\LONG\DL\SecaleCereale\img\sc2_3_img021.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_3_img021.xml,sc2_3_img021.jpg,sc,Secale cereale,2,3,21,sc2_3,train
C:\LONG\DL\SecaleCereale\img\sc2_3_img022.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_3_img022.xml,sc2_3_img022.jpg,sc,Secale cereale,2,3,22,sc2_3,train
C:\LONG\DL\SecaleCereale\img\sc2_3_img023.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_3_img023.xml,sc2_3_img023.jpg,sc,Secale cereale,2,3,23,sc2_3,train
C:\LONG\DL\SecaleCereale\img\sc2_3_img024.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_3_img024.xml,sc2_3_img024.jpg,sc,Secale cereale,2,3,24,sc2_3,train
C:\LONG\DL\SecaleCereale\img\sc2_3_img025.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_3_img025.xml,sc2_3_img025.jpg,sc,Secale cereale,2,3,25,sc2_3,train
C:\LONG\DL\SecaleCereale\img\sc2_3_img026.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_3_img026.xml,sc2_3_img026.jpg,sc,Secale cereale,2,3,26,sc2_3,train
C:\LONG\DL\SecaleCereale\img\sc2_3_img027.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_3_img027.xml,sc2_3_img027.jpg,sc,Secale cereale,2,3,27,sc2_3,train
C:\LONG\DL\SecaleCereale\img\sc2_3_img028.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_3_img028.xml,sc2_3_img028.jpg,sc,Secale cereale,2,3,28,sc2_3,train
C:\LONG\DL\SecaleCereale\img\sc2_3_img029.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_3_img029.xml,sc2_3_img029.jpg,sc,Secale cereale,2,3,29,sc2_3,train
C:\LONG\DL\SecaleCereale\img\sc2_3_img030.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_3_img030.xml,sc2_3_img030.jpg,sc,Secale cereale,2,3,30,sc2_3,train
C:\LONG\DL\SecaleCereale\img\sc2_3_img031.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_3_img031.xml,sc2_3_img031.jpg,sc,Secale cereale,2,3,31,sc2_3,train
C:\LONG\DL\SecaleCereale\img\sc2_3_img032.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_3_img032.xml,sc2_3_img032.jpg,sc,Secale cereale,2,3,32,sc2_3,train
C:\LONG\DL\SecaleCereale\img\sc2_3_img033.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_3_img033.xml,sc2_3_img033.jpg,sc,Secale cereale,2,3,33,sc2_3,train
C:\LONG\DL\SecaleCereale\img\sc2_3_img034.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_3_img034.xml,sc2_3_img034.jpg,sc,Secale cereale,2,3,34,sc2_3,train
C:\LONG\DL\SecaleCereale\img\sc2_3_img035.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_3_img035.xml,sc2_3_img035.jpg,sc,Secale cereale,2,3,35,sc2_3,train
C:\LONG\DL\SecaleCereale\img\sc2_3_img036.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_3_img036.xml,sc2_3_img036.jpg,sc,Secale cereale,2,3,36,sc2_3,train
C:\LONG\DL\SecaleCereale\img\sc2_3_img037.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_3_img037.xml,sc2_3_img037.jpg,sc,Secale cereale,2,3,37,sc2_3,train
C:\LONG\DL\SecaleCereale\img\sc2_3_img038.jpg,C:\LONG\DL\SecaleCereale\true_ann\sc2_3_img038.xml,sc2_3_img038.jpg,sc,Secale cereale,2,3,38,sc2_3,train
